SegmentID,District
35917,14
35948,14
35963,14
35964,14
35968,14
35978,14
35979,14
35989,14
35993,14
36000,14
36018,14
36020,14
36022,14
36031,14
36035,14
36251,14
36269,14
36275,14
38102,14
38730,14
38747,14
39040,14
39053,14
39074,14
39098,14
39111,14
39230,14
39301,14
39352,14
39358,14
39364,14
39369,14
39375,14
39379,14
39395,14
39398,14
39406,14
39407,14
39437,14
39441,14
39442,14
39449,14
39466,14
39472,14
39482,14
39498,14
39978,14
39992,14
40506,14
40514,14
40524,14
40559,14
40573,14
40701,14
40706,14
40710,14
40777,14
40778,14
40780,14
40784,14
40788,14
40802,14
40815,14
40818,14
40827,14
40828,14
40834,14
40843,14
40858,14
40889,14
40900,14
40908,14
40911,14
40914,14
40916,14
40917,14
41548,14
41549,14
41573,14
41893,14
41899,14
42018,14
42096,14
42128,14
42133,14
42150,14
42156,14
42158,14
42163,14
42168,14
42175,14
42180,14
42193,14
42226,14
42234,14
42238,14
42264,14
42267,14
42278,14
42283,14
42286,14
42288,14
42289,14
42293,14
42311,14
42312,14
42343,14
42964,14
42982,14
43293,14
43302,14
43311,14
43318,14
43324,14
43409,14
43449,14
43454,14
43474,14
43537,14
43540,14
43549,14
43595,14
43604,14
43611,14
43614,14
43619,14
43787,14
43792,14
43805,14
43814,14
43819,14
43830,14
43866,14
43867,14
43877,14
43879,14
43953,14
44243,14
44414,14
44825,14
44856,14
44857,14
44888,14
44926,14
44928,14
44929,14
45052,14
45055,14
45078,14
45090,14
45116,14
45158,14
45159,14
45161,14
45167,14
45190,14
45232,14
45239,14
45249,14
45250,14
45286,14
45310,14
45313,14
45326,14
45335,14
45407,14
45439,14
45515,14
45525,14
45563,14
45567,14
45609,14
45648,14
45661,14
45685,14
45703,14
45704,14
45716,14
45731,14
45735,14
45736,14
45776,14
45780,14
45814,14
45818,14
45828,14
45958,14
45959,14
45961,14
45994,14
46024,14
46028,14
46053,14
46058,14
46077,14
46134,14
46170,14
46176,14
46177,14
46194,14
46229,14
46234,14
46276,14
46277,14
46278,14
46331,14
46499,14
900,11
903,11
912,11
913,11
914,11
915,11
916,11
917,11
918,11
919,11
920,11
1069,11
1070,11
1071,11
1072,11
1073,11
1074,11
1075,11
1076,11
1077,11
1078,11
1079,11
1124,11
1125,11
1126,11
1471,11
1472,11
1473,11
1474,11
1475,11
1476,11
1478,11
1479,11
1480,11
1481,11
1482,11
1483,11
1484,11
1488,11
1504,11
1534,11
1535,11
1536,11
1537,11
1538,11
1539,11
1540,11
1543,11
1544,11
1554,11
1555,11
1568,11
1571,11
1572,11
2222,11
2232,11
2239,11
2243,11
2248,11
2251,11
2254,11
2258,11
2263,11
2267,11
2270,11
2271,11
2274,11
2277,11
2283,11
2287,11
2290,11
2295,11
2308,11
2325,11
2331,11
2353,11
2356,11
2377,11
2380,11
2405,11
2414,11
2434,11
2453,11
2467,11
2481,11
2825,11
2826,11
2860,11
2934,11
2935,11
2936,11
3259,11
3976,11
4076,11
4590,11
5042,11
5550,11
5555,11
5917,11
6420,11
6681,11
7171,11
7514,11
8282,11
8283,11
8284,11
8285,11
8648,11
9399,11
9579,11
9581,11
9649,11
9718,11
9774,11
9775,11
10161,11
10724,11
10729,11
10761,11
10762,11
10764,11
10935,11
10980,11
11238,11
11768,11
11923,11
12179,11
12181,11
12185,11
12506,11
13182,11
13350,11
14551,11
15012,11
15268,11
15322,11
15324,11
15599,11
15748,11
16272,11
16548,11
18655,11
19609,11
20627,11
20925,11
21158,11
21508,11
21772,11
22076,11
22309,11
22310,11
22411,11
22860,11
22978,11
22992,11
23239,11
23517,11
24071,11
25236,11
25254,11
25320,11
25823,11
25826,11
25861,11
25917,11
25936,11
26574,11
26575,11
26576,11
26577,11
27024,11
27552,11
27815,11
27843,11
28400,11
29760,11
30115,11
30116,11
30495,11
30558,11
30858,11
31026,11
33975,11
33988,11
34121,11
34133,11
35079,11
35197,11
35255,11
35266,11
35281,11
35375,11
35397,11
35648,11
35725,11
35765,11
35847,11
35852,11
36007,11
36073,11
36172,11
36220,11
36252,11
36265,11
36354,11
36390,11
36405,11
36550,11
36553,11
36560,11
36576,11
36581,11
36869,11
37034,11
37038,11
37654,11
37742,11
37751,11
37771,11
37911,11
38022,11
38023,11
38084,11
38192,11
38293,11
39292,11
39327,11
39373,11
39427,11
39575,11
39585,11
39664,11
40048,11
40092,11
40519,11
40751,11
40845,11
40853,11
40957,11
41020,11
41021,11
41030,11
41040,11
41078,11
41080,11
41090,11
42054,11
42325,11
42369,11
42386,11
42398,11
42407,11
42413,11
42492,11
42795,11
43499,11
43524,11
43528,11
43545,11
43665,11
43772,11
43821,11
43941,11
43950,11
43971,11
43990,11
43997,11
44077,11
44082,11
44225,11
44477,11
44478,11
44479,11
44481,11
44482,11
44484,11
44486,11
44487,11
44488,11
44489,11
44496,11
44500,11
44501,11
44502,11
44506,11
44507,11
44508,11
44509,11
44510,11
44511,11
44512,11
44513,11
44514,11
44515,11
44516,11
44520,11
44521,11
44522,11
44523,11
44524,11
44565,11
44566,11
44567,11
44568,11
44570,11
44571,11
44572,11
44573,11
44574,11
44575,11
44576,11
44577,11
44579,11
44580,11
44581,11
44586,11
44588,11
44589,11
44590,11
44592,11
44598,11
44603,11
44604,11
44608,11
44610,11
44612,11
44613,11
44614,11
44616,11
44618,11
44619,11
44621,11
44623,11
44624,11
44625,11
44626,11
44627,11
44628,11
44629,11
44630,11
44631,11
44632,11
44634,11
44635,11
44636,11
44657,11
44661,11
44662,11
44663,11
44664,11
44821,11
44822,11
44823,11
44854,11
44882,11
44891,11
44892,11
44896,11
44912,11
44958,11
44960,11
44968,11
44969,11
44970,11
44971,11
44972,11
44973,11
44974,11
44975,11
44976,11
44977,11
44978,11
44979,11
44980,11
44981,11
44983,11
44984,11
44985,11
44987,11
45000,11
45001,11
45006,11
45024,11
45036,11
45037,11
45039,11
45049,11
45059,11
45083,11
45088,11
45118,11
45120,11
45133,11
45134,11
45140,11
45141,11
45145,11
45146,11
45160,11
45166,11
45173,11
45174,11
45193,11
45194,11
45197,11
45210,11
45259,11
45318,11
45353,11
45358,11
45359,11
45361,11
45365,11
45366,11
45368,11
45369,11
45370,11
45372,11
45373,11
45374,11
45375,11
45425,11
45438,11
45478,11
45485,11
45492,11
45496,11
45519,11
45523,11
45536,11
45561,11
45584,11
45585,11
45586,11
45587,11
45588,11
45592,11
45608,11
45619,11
45623,11
45630,11
45657,11
45684,11
45702,11
45717,11
45740,11
45741,11
45743,11
45745,11
45762,11
45766,11
45772,11
45773,11
45778,11
45807,11
45821,11
45837,11
45858,11
45866,11
45887,11
45912,11
45921,11
45928,11
45934,11
45936,11
45940,11
45941,11
45943,11
45950,11
45952,11
45954,11
45955,11
45956,11
45957,11
45963,11
45964,11
45965,11
45966,11
45967,11
45968,11
45969,11
45970,11
45971,11
46037,11
46043,11
46046,11
46049,11
46050,11
46054,11
46057,11
46061,11
46062,11
46063,11
46095,11
46097,11
46151,11
46157,11
46166,11
46172,11
46200,11
46201,11
46202,11
46203,11
46204,11
46205,11
46206,11
46207,11
46249,11
46250,11
46357,11
46397,11
46512,11
46522,11
42,1
43,1
44,1
45,1
46,1
47,1
53,1
54,1
56,1
59,1
62,1
69,1
72,1
144,1
146,1
156,1
157,1
158,1
159,1
1382,1
1402,1
1987,1
1989,1
1991,1
1992,1
1993,1
1994,1
1995,1
1996,1
1997,1
1998,1
1999,1
2000,1
2001,1
2002,1
2003,1
2004,1
2005,1
2006,1
2007,1
2008,1
2009,1
2010,1
2501,1
2511,1
2814,1
2937,1
2964,1
3210,1
3472,1
3600,1
3887,1
5169,1
6097,1
6702,1
7044,1
8295,1
9631,1
9656,1
10663,1
10938,1
11206,1
11265,1
11626,1
11893,1
12072,1
13407,1
13426,1
14408,1
14839,1
15807,1
15945,1
16946,1
16948,1
17659,1
17704,1
17752,1
18180,1
18239,1
18313,1
18580,1
18582,1
18849,1
18926,1
18928,1
20330,1
20466,1
20528,1
20629,1
20759,1
22098,1
22423,1
22528,1
24468,1
24702,1
25652,1
26772,1
27255,1
28031,1
28547,1
30003,1
30083,1
30486,1
30656,1
30705,1
30746,1
30749,1
32354,1
32756,1
32760,1
32872,1
32892,1
32903,1
33296,1
33367,1
33914,1
33918,1
34069,1
34641,1
34718,1
34722,1
34766,1
34855,1
34868,1
34876,1
34938,1
34991,1
35003,1
35005,1
35007,1
35011,1
35016,1
35017,1
35023,1
35027,1
35054,1
35084,1
35087,1
35116,1
35122,1
35125,1
35131,1
35134,1
35143,1
35147,1
35172,1
35177,1
35181,1
35259,1
35357,1
35420,1
35457,1
35475,1
35499,1
35535,1
35572,1
35576,1
35651,1
35653,1
35677,1
39080,1
39099,1
39246,1
39247,1
39249,1
39253,1
39329,1
39337,1
39365,1
39977,1
39979,1
39996,1
40181,1
40532,1
40614,1
40641,1
40642,1
40643,1
40670,1
40673,1
40675,1
40679,1
40687,1
40698,1
40759,1
40762,1
41911,1
41919,1
41931,1
41949,1
41964,1
41989,1
42040,1
42042,1
42045,1
42104,1
43332,1
43450,1
43452,1
43469,1
43472,1
43479,1
43480,1
43490,1
43492,1
43497,1
43513,1
43590,1
44838,1
44942,1
45040,1
45183,1
45230,1
45242,1
45344,1
45392,1
45400,1
45453,1
45545,1
45618,1
45632,1
45734,1
45794,1
45881,1
45882,1
45901,1
45918,1
45937,1
45973,1
46018,1
46098,1
46130,1
46248,1
46292,1
46309,1
46310,1
46311,1
46313,1
46317,1
46321,1
46427,1
46537,1
77,10
78,10
80,10
81,10
82,10
1197,10
1984,10
1986,10
4924,10
7016,10
7838,10
10503,10
12710,10
12711,10
15402,10
21913,10
22979,10
23287,10
23984,10
24199,10
24322,10
26348,10
28723,10
29642,10
33356,10
33357,10
33370,10
33398,10
33399,10
33981,10
35233,10
35274,10
35388,10
35523,10
35555,10
35561,10
35562,10
35581,10
35583,10
35584,10
35606,10
35638,10
35675,10
35686,10
35690,10
35829,10
35929,10
35959,10
35973,10
36051,10
36314,10
36426,10
39298,10
39362,10
39393,10
39429,10
40696,10
40797,10
40833,10
40836,10
40880,10
40894,10
41972,10
41974,10
42068,10
42145,10
42185,10
42188,10
42190,10
42246,10
42265,10
43538,10
43571,10
43809,10
43841,10
43850,10
45345,10
46078,10
46079,10
46080,10
46081,10
46082,10
46083,10
46297,10
46325,10
46336,10
46431,10
46433,10
46458,10
3462,9
8527,9
9023,9
13101,9
13102,9
13103,9
16540,9
16570,9
18011,9
20448,9
22194,9
22842,9
25797,9
27047,9
27271,9
28897,9
28910,9
28998,9
28999,9
29327,9
29343,9
29354,9
31148,9
31229,9
32090,9
32707,9
32717,9
33992,9
33996,9
33998,9
34000,9
34001,9
34784,9
34794,9
34812,9
35782,9
35786,9
35820,9
35880,9
35881,9
35883,9
35893,9
35969,9
36102,9
36105,9
36147,9
36229,9
36230,9
36267,9
36276,9
36294,9
36296,9
36344,9
36418,9
36454,9
36473,9
36474,9
36476,9
36525,9
36530,9
36531,9
36563,9
36570,9
36595,9
36596,9
36600,9
36601,9
36611,9
36619,9
36696,9
36722,9
36746,9
36750,9
36763,9
36771,9
36782,9
36787,9
36789,9
36806,9
36824,9
36848,9
36973,9
37024,9
37067,9
37071,9
37072,9
37073,9
37087,9
37089,9
37112,9
37123,9
37492,9
37649,9
37737,9
37740,9
38126,9
38277,9
38372,9
39117,9
39140,9
39144,9
39188,9
39291,9
39494,9
39497,9
39499,9
39504,9
39531,9
39532,9
39550,9
39561,9
39562,9
39563,9
39621,9
39631,9
39654,9
39660,9
40059,9
40569,9
40574,9
40595,9
40800,9
40860,9
40948,9
40992,9
40993,9
41001,9
41047,9
41050,9
41066,9
41068,9
41136,9
41150,9
41152,9
41317,9
41343,9
41399,9
42212,9
42252,9
42269,9
42294,9
42337,9
42358,9
42376,9
42380,9
42406,9
42449,9
42451,9
42470,9
42572,9
42573,9
42756,9
42760,9
43674,9
43822,9
43836,9
43843,9
43845,9
43892,9
43925,9
43961,9
43973,9
44076,9
44083,9
44123,9
44140,9
44156,9
44161,9
44168,9
44175,9
44964,9
45043,9
45284,9
45285,9
45827,9
46106,9
46109,9
46110,9
46112,9
46118,9
46328,9
46339,9
46400,9
46513,9
121,8
1409,8
1410,8
1874,8
8750,8
22829,8
23322,8
23719,8
23973,8
24438,8
29784,8
30709,8
33973,8
34881,8
35204,8
35794,8
35924,8
36126,8
36164,8
36188,8
36270,8
36372,8
36467,8
36496,8
36498,8
36708,8
36709,8
36716,8
36855,8
36857,8
36873,8
36885,8
36960,8
36975,8
37010,8
37079,8
37110,8
37111,8
37148,8
37150,8
37392,8
37396,8
37414,8
37479,8
37758,8
37912,8
38000,8
38111,8
38113,8
38189,8
38209,8
38227,8
38235,8
38278,8
38287,8
38343,8
38426,8
38523,8
38540,8
38602,8
38603,8
38606,8
38663,8
38673,8
38674,8
38692,8
38693,8
39211,8
39433,8
39545,8
39630,8
39641,8
39668,8
39671,8
39765,8
39769,8
39791,8
39856,8
39879,8
40067,8
40684,8
40936,8
41025,8
41031,8
41051,8
41158,8
41159,8
41172,8
41200,8
41228,8
41324,8
41376,8
41411,8
41433,8
41438,8
41450,8
41477,8
42225,8
42313,8
42384,8
42394,8
42411,8
42418,8
42535,8
42575,8
42585,8
42619,8
42620,8
42645,8
42811,8
42842,8
42856,8
42867,8
43644,8
43673,8
43829,8
43842,8
43946,8
44001,8
44016,8
44073,8
44100,8
44360,8
44368,8
44411,8
44652,8
44951,8
46145,8
46343,8
46346,8
46437,8
46511,8
46515,8
46519,8
256,15
257,15
266,15
267,15
268,15
269,15
270,15
272,15
273,15
274,15
296,15
301,15
302,15
382,15
430,15
535,15
559,15
615,15
617,15
618,15
619,15
620,15
628,15
675,15
753,15
754,15
755,15
756,15
757,15
758,15
759,15
760,15
761,15
762,15
763,15
764,15
765,15
766,15
767,15
785,15
786,15
787,15
788,15
789,15
790,15
791,15
794,15
795,15
802,15
805,15
806,15
807,15
808,15
809,15
810,15
812,15
813,15
814,15
1880,15
1882,15
1884,15
1927,15
1928,15
2240,15
2241,15
2244,15
2247,15
2958,15
3232,15
3968,15
4014,15
5670,15
5675,15
5676,15
5677,15
5680,15
5682,15
5683,15
5684,15
5685,15
5712,15
5716,15
5760,15
5761,15
6279,15
6822,15
7688,15
7689,15
8345,15
8699,15
8719,15
9195,15
9437,15
9499,15
9521,15
9626,15
9726,15
9762,15
10007,15
10141,15
10719,15
10732,15
11020,15
11276,15
12074,15
12241,15
12328,15
12369,15
13843,15
14109,15
15862,15
15894,15
16622,15
18209,15
18753,15
18839,15
18941,15
18942,15
18943,15
19380,15
19381,15
19462,15
19834,15
19849,15
20631,15
20865,15
21511,15
21523,15
21524,15
24042,15
24043,15
24540,15
24798,15
24926,15
25122,15
25561,15
25591,15
25593,15
25925,15
25926,15
26370,15
26619,15
26620,15
26621,15
27146,15
28521,15
28569,15
28957,15
30256,15
30286,15
30313,15
30570,15
30571,15
31245,15
31246,15
31440,15
31519,15
31520,15
32280,15
33451,15
36876,15
36900,15
36918,15
36962,15
36963,15
36964,15
36965,15
36966,15
37143,15
37164,15
37210,15
37211,15
37224,15
37225,15
37229,15
37310,15
37314,15
37315,15
37318,15
37322,15
37323,15
37324,15
37325,15
37346,15
37368,15
37404,15
37405,15
37406,15
37407,15
37417,15
37420,15
37450,15
37472,15
37473,15
37535,15
37537,15
37538,15
37578,15
37584,15
37783,15
37825,15
37826,15
37830,15
37846,15
37918,15
37949,15
37954,15
37957,15
38031,15
38032,15
38033,15
38035,15
38038,15
38050,15
38054,15
38057,15
38061,15
38068,15
38071,15
38072,15
38153,15
38172,15
38178,15
38180,15
38241,15
38253,15
38255,15
38257,15
38258,15
38261,15
38267,15
38269,15
38273,15
38328,15
38329,15
38330,15
38331,15
38332,15
38336,15
38337,15
38338,15
38380,15
38385,15
38386,15
38387,15
38388,15
38389,15
38390,15
38404,15
38467,15
38478,15
38484,15
38515,15
38563,15
38593,15
38613,15
38616,15
38618,15
38690,15
39161,15
39162,15
39684,15
39693,15
39725,15
39732,15
39782,15
39817,15
39847,15
39867,15
39869,15
39925,15
39928,15
39947,15
40008,15
40022,15
40043,15
40063,15
40080,15
40082,15
40085,15
40102,15
40120,15
41184,15
41185,15
41218,15
41221,15
41268,15
41296,15
41326,15
41329,15
41332,15
41334,15
41336,15
41337,15
41359,15
41366,15
41369,15
41370,15
41371,15
41395,15
41403,15
41406,15
41441,15
41464,15
41465,15
42512,15
42515,15
42530,15
42531,15
42532,15
42591,15
42592,15
42635,15
42647,15
42649,15
42706,15
42709,15
42739,15
42740,15
42768,15
42779,15
42784,15
42786,15
42806,15
42808,15
42809,15
42851,15
43620,15
43622,15
43623,15
43624,15
43634,15
43637,15
43683,15
43705,15
43707,15
43709,15
43711,15
43715,15
43745,15
43746,15
43753,15
44113,15
44127,15
44208,15
44230,15
44231,15
44259,15
44263,15
44264,15
44265,15
44276,15
44277,15
44278,15
44312,15
44317,15
44318,15
44330,15
44335,15
44380,15
44390,15
44418,15
44422,15
44423,15
44424,15
44425,15
44426,15
44427,15
44428,15
44429,15
44430,15
44431,15
44432,15
44433,15
44434,15
44435,15
44436,15
44437,15
44438,15
44439,15
44440,15
44441,15
44442,15
44443,15
44444,15
44445,15
44446,15
44447,15
44448,15
44449,15
44450,15
44451,15
44452,15
44453,15
44454,15
44455,15
44456,15
44458,15
44459,15
44460,15
44461,15
44462,15
44463,15
44464,15
44465,15
44466,15
44467,15
44468,15
44469,15
44470,15
44471,15
44472,15
44798,15
44799,15
44801,15
44803,15
44812,15
44815,15
44816,15
44817,15
44826,15
44827,15
44844,15
44847,15
44858,15
44859,15
44860,15
44864,15
44894,15
44895,15
44897,15
44898,15
44899,15
44900,15
44901,15
44902,15
44915,15
44989,15
45002,15
45008,15
45011,15
45074,15
45077,15
45125,15
45130,15
45131,15
45132,15
45142,15
45156,15
45157,15
45176,15
45191,15
45211,15
45219,15
45220,15
45221,15
45236,15
45271,15
45272,15
45273,15
45274,15
45278,15
45315,15
45317,15
45329,15
45338,15
45339,15
45347,15
45376,15
45380,15
45396,15
45397,15
45398,15
45399,15
45404,15
45415,15
45416,15
45429,15
45430,15
45432,15
45435,15
45436,15
45449,15
45450,15
45468,15
45471,15
45540,15
45551,15
45562,15
45565,15
45566,15
45594,15
45595,15
45596,15
45597,15
45600,15
45604,15
45605,15
45606,15
45607,15
45610,15
45611,15
45612,15
45616,15
45617,15
45626,15
45633,15
45634,15
45675,15
45686,15
45691,15
45692,15
45693,15
45694,15
45695,15
45696,15
45699,15
45700,15
45706,15
45713,15
45714,15
45721,15
45722,15
45723,15
45724,15
45744,15
45750,15
45751,15
45752,15
45753,15
45754,15
45755,15
45756,15
45757,15
45758,15
45759,15
45760,15
45761,15
45763,15
45765,15
45774,15
45785,15
45786,15
45787,15
45831,15
45835,15
45838,15
45842,15
45857,15
45876,15
45892,15
45900,15
45910,15
45913,15
45923,15
45924,15
45925,15
45942,15
45945,15
45947,15
45948,15
45975,15
45977,15
45983,15
46008,15
46009,15
46010,15
46011,15
46012,15
46013,15
46014,15
46015,15
46016,15
46017,15
46039,15
46089,15
46099,15
46100,15
46101,15
46102,15
46103,15
46104,15
46105,15
46107,15
46108,15
46111,15
46171,15
46178,15
46191,15
46192,15
46208,15
46209,15
46351,15
46352,15
46376,15
46377,15
46379,15
46380,15
46435,15
46443,15
